vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
1.682093,-0.033317,-3.755205,-0.173992,0.316595,-0.016760,-0.013989,-0.369968,3.659740,0.912759,6.824877
1.675351,-0.031055,-3.639418,-0.170926,0.317581,-0.021170,-0.019048,-0.510106,3.647436,0.934578,6.853121
1.664383,-0.036565,-3.682522,-0.167278,0.319876,-0.018767,-0.019088,-0.507133,3.636945,0.950829,6.880114
1.657046,-0.038151,-3.675112,-0.161056,0.324574,-0.017092,-0.018416,-0.483081,3.628678,0.964203,6.902543
1.652589,-0.037136,-3.597738,-0.161596,0.331404,-0.017836,-0.013718,-0.377816,3.611661,0.994494,6.919344
1.647947,-0.033526,-3.449253,-0.158121,0.337336,-0.005203,-0.002349,-0.120199,3.608276,1.003737,6.941198
1.656470,-0.022106,-3.075426,-0.157673,0.343653,-0.001983,-0.001159,-0.011759,3.592304,1.027128,6.962746
1.667451,-0.020705,-2.749779,-0.157545,0.347819,-0.004564,-0.000586,-0.039029,3.584783,1.044926,6.981046
1.675593,-0.023135,-2.601174,-0.156513,0.351141,-0.001664,-0.001575,-0.021670,3.573292,1.071749,7.002494
1.686910,-0.026236,-2.504501,-0.150946,0.352535,0.000805,-0.000923,-0.019276,3.565133,1.099024,7.026553
1.701183,-0.026133,-2.424590,-0.140078,0.353518,-0.004780,-0.002663,-0.082645,3.561161,1.116059,7.055200
1.710541,-0.025610,-2.377778,-0.129808,0.355222,-0.003262,-0.004591,-0.127281,3.557745,1.135928,7.079519
1.721809,-0.025062,-2.331144,-0.116871,0.357422,-0.004286,-0.007906,-0.226298,3.551008,1.161394,7.100136
1.732973,-0.025062,-2.314651,-0.099354,0.358816,0.002520,-0.004154,-0.114335,3.544355,1.194335,7.123748
1.751810,-0.016612,-2.066542,-0.075831,0.359353,-0.006083,-0.010563,-0.330871,3.542413,1.211548,7.153291
1.762284,-0.016012,-1.967190,-0.055946,0.360535,-0.002993,-0.013477,-0.390974,3.537709,1.242217,7.180044
1.776239,-0.014232,-1.821977,-0.031650,0.358688,-0.004755,-0.021070,-0.617024,3.527774,1.258234,7.205009
1.788315,-0.015915,-1.778635,-0.012307,0.354313,-0.003185,-0.025666,-0.725725,3.523313,1.284154,7.229934
1.801206,-0.016173,-1.719785,0.002102,0.348982,-0.002759,-0.029377,-0.840334,3.524204,1.313507,7.252368
