vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
1.865649,-0.001095,-1.956792,-0.078462,0.408106,-0.001186,-0.003293,-0.098375,3.560593,1.189325,7.131300
1.883617,-0.001235,-1.723494,-0.064305,0.406549,-0.001603,-0.007060,-0.214768,3.555142,1.217560,7.160691
1.901237,-0.004042,-1.609895,-0.046258,0.404939,-0.002035,-0.011335,-0.347845,3.549991,1.246219,7.189975
1.918576,-0.005674,-1.546403,-0.026213,0.403667,-0.002413,-0.016421,-0.506451,3.545231,1.271321,7.219743
1.935458,-0.006450,-1.514039,-0.006034,0.404534,-0.001196,-0.006325,-0.308341,3.537030,1.302354,7.248175
1.953393,0.008675,-1.138256,0.016314,0.407096,-0.000713,-0.005659,-0.174255,3.531737,1.328059,7.277297
1.971380,0.016163,-0.606210,0.035335,0.411849,-0.000625,-0.010280,-0.320963,3.522541,1.358442,7.307087
1.989493,0.012463,-0.311427,0.054552,0.417756,-0.000356,-0.014619,-0.457598,3.513862,1.393412,7.336814
2.007662,0.007936,-0.153165,0.078667,0.424929,-0.000300,-0.020061,-0.628324,3.507927,1.417498,7.371035
2.025171,0.004531,-0.074671,0.102976,0.434178,0.000450,-0.024826,-0.778241,3.497158,1.446851,7.404178
2.042550,0.002611,-0.031708,0.124322,0.443657,0.001210,-0.029681,-0.931710,3.482492,1.476318,7.435200
2.059810,0.000354,-0.045315,0.142885,0.453540,0.001094,-0.016494,-0.665742,3.473250,1.511702,7.469319
2.076078,0.015592,0.291431,0.163678,0.461316,0.000035,-0.001141,-0.050387,3.456880,1.536976,7.507488
2.090755,0.036000,1.249325,0.167678,0.469558,-0.000600,-0.000149,-0.007750,3.441366,1.565060,7.546605
2.106658,0.033687,1.944543,0.164572,0.479558,-0.001441,0.000521,0.016120,3.423904,1.594286,7.584819
2.123317,0.022426,2.360536,0.157817,0.489558,-0.003022,0.001735,0.052092,3.401090,1.623779,7.625633
2.139431,0.009844,2.587066,0.149820,0.499558,-0.004537,0.002908,0.088389,3.379396,1.650952,7.670045
2.154790,-0.001428,2.696327,0.142158,0.509203,-0.003284,0.001335,0.062133,3.355598,1.677893,7.716770
2.172138,-0.013145,2.678926,0.136917,0.516478,-0.001009,0.000340,0.013581,3.332319,1.701965,7.764361
2.191938,-0.021771,2.575147,0.132421,0.521336,-0.000712,0.000269,0.011219,3.307306,1.726682,7.811695
2.212069,-0.025981,2.471608,0.127998,0.524451,-0.000577,0.000258,0.011192,3.278968,1.749742,7.858625
2.232465,-0.027760,2.376997,0.123413,0.525236,-0.000640,0.000268,0.011469,3.250841,1.772125,7.906794
2.252823,-0.028427,2.290823,0.121279,0.524098,-0.000382,0.000153,0.005626,3.220204,1.793019,7.955219
2.273110,-0.028329,2.220556,0.119826,0.519989,-0.000272,0.000116,0.003764,3.188917,1.812917,8.003340
2.292867,-0.027950,2.169776,0.119961,0.513105,-0.000199,0.000036,-0.000395,3.157184,1.831851,8.051042
2.311712,-0.027566,2.139233,0.121429,0.503105,0.000115,-0.000031,-0.004031,3.124342,1.849382,8.096469
2.329342,-0.027325,2.130105,0.123775,0.493105,0.000676,-0.000350,-0.012596,3.089821,1.866416,8.139350
2.346027,-0.027692,2.134296,0.125903,0.483105,0.000687,-0.000189,-0.011969,3.054678,1.882782,8.179431
2.361238,-0.028217,2.153472,0.129567,0.473105,0.000128,-0.000131,-0.009727,3.018953,1.897734,8.217893
