t,eC,eL,pos_x,pos_y,ref_x,ref_y
4095.039116,0.169059,0.084294,3.772831,0.745007,3.585543,0.720311
4095.059665,0.173053,0.075065,3.756686,0.769072,3.569510,0.745680
4095.078770,0.169319,0.074783,3.739818,0.782634,3.555028,0.771965
4095.099473,0.166849,0.076263,3.724227,0.798122,3.540819,0.802130
4095.119043,0.161508,0.075874,3.707457,0.813580,3.529775,0.830035
4095.138827,0.158598,0.076056,3.694060,0.830470,3.520425,0.858552
4095.159087,0.152670,0.074188,3.679254,0.847474,3.513563,0.884332
4095.178747,0.148471,0.074523,3.666603,0.865937,3.507500,0.913723
4095.199097,0.142208,0.080813,3.654463,0.876915,3.503599,0.940114
4095.220308,0.135432,0.071280,3.640994,0.904580,3.501112,0.966674
4095.238799,0.129940,0.075314,3.631521,0.917297,3.500100,0.989996
4095.258905,0.120759,0.070567,3.620759,0.946100,3.500000,1.016667
4095.278748,0.110959,0.073956,3.610959,0.966044,3.500000,1.040000
4095.299404,0.101469,0.083554,3.601469,0.983112,3.500000,1.066667
4095.319785,0.091772,0.076965,3.591772,1.013035,3.500000,1.090000
4095.339094,0.084383,0.082019,3.584383,1.031314,3.500000,1.113333
4095.359141,0.070888,0.080151,3.570888,1.059849,3.500000,1.140000
4095.379765,0.064988,0.082865,3.564988,1.083802,3.500000,1.166667
4095.399278,0.062252,0.090055,3.562252,1.103278,3.500000,1.193333
4095.418503,0.054320,0.082833,3.554320,1.133834,3.500000,1.216667
4095.439017,0.048094,0.086177,3.548094,1.157156,3.500000,1.243333
4095.458484,0.042464,0.084738,3.542464,1.185262,3.500000,1.270000
4095.478418,0.041279,0.092304,3.541279,1.207696,3.500000,1.300000
4095.497147,0.034957,0.088389,3.534957,1.234944,3.500000,1.323333
4095.519858,0.029047,0.089048,3.529047,1.260952,3.500000,1.350000
4095.538340,0.027131,0.093606,3.527131,1.286394,3.500000,1.380000
4095.557842,0.020199,0.090994,3.520199,1.315673,3.500000,1.406667
4095.577871,0.013321,0.089672,3.513321,1.343661,3.500000,1.433333
