vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
2.521689,0.036540,-1.791597,-0.113196,0.354456,-0.000775,0.000846,0.033967,4.351232,2.493104,3.895690
2.519808,0.034801,-1.851904,-0.114348,0.353583,-0.000087,0.001148,0.042849,4.371867,2.458699,3.931786
2.518496,0.035471,-1.892605,-0.117274,0.351834,-0.000018,0.000935,0.044610,4.388886,2.422808,3.967974
2.516818,0.036117,-1.933171,-0.119360,0.349971,-0.000788,0.000172,0.010091,4.403283,2.388023,4.004400
2.513989,0.036338,-2.005114,-0.120252,0.348232,-0.000787,0.000023,0.007613,4.416072,2.351980,4.040840
2.510900,0.037926,-2.059697,-0.120154,0.346116,-0.000741,-0.000075,0.000216,4.431795,2.315488,4.077551
2.507593,0.040011,-2.099558,-0.118957,0.343643,-0.000962,-0.000135,-0.002329,4.442487,2.279355,4.114910
2.503842,0.042199,-2.117641,-0.116153,0.340528,-0.000758,-0.000172,-0.006423,4.456971,2.242871,4.152134
2.500153,0.044135,-2.113021,-0.111978,0.337948,-0.000894,-0.000252,-0.010617,4.465281,2.205149,4.189076
2.496376,0.045521,-2.085223,-0.104396,0.334783,-0.001001,-0.000406,-0.020791,4.470976,2.167092,4.226431
2.492774,0.046517,-2.026689,-0.094160,0.331739,-0.001215,-0.001769,-0.059135,4.479927,2.130401,4.265127
2.489465,0.045831,-1.957099,-0.083596,0.328696,-0.001234,-0.000994,-0.062214,4.482232,2.090819,4.303360
2.486680,0.046273,-1.841308,-0.072255,0.325498,-0.000958,-0.000543,-0.034000,4.485431,2.052851,4.342050
2.484670,0.046089,-1.654053,-0.059949,0.322076,-0.001153,-0.002364,-0.080862,4.491284,2.016025,4.381492
2.482982,0.041875,-1.487575,-0.050644,0.318711,-0.001027,-0.001512,-0.087538,4.500021,1.979240,4.419023
2.481792,0.038425,-1.321201,-0.044714,0.315294,-0.000669,-0.000395,-0.022464,4.509877,1.943426,4.455719
2.481078,0.035123,-1.110619,-0.040101,0.311730,-0.000615,-0.000260,-0.016265,4.516727,1.905346,4.492294
2.480440,0.029750,-0.943702,-0.037465,0.308193,-0.000653,-0.000584,-0.019227,4.518298,1.869771,4.529662
2.479689,0.023724,-0.833719,-0.034514,0.304619,-0.000395,-0.001195,-0.041068,4.521856,1.835020,4.567184
2.479081,0.018597,-0.775632,-0.031849,0.300827,-0.000392,-0.000464,-0.030429,4.522706,1.799116,4.602840
2.478271,0.016375,-0.716889,-0.028307,0.296557,-0.000633,-0.000216,-0.013279,4.526239,1.763254,4.638048
2.476932,0.015186,-0.639229,-0.027092,0.292481,-0.000474,-0.000093,-0.004731,4.526691,1.725223,4.674096
2.475420,0.013375,-0.577273,-0.025161,0.287988,-0.000388,-0.000477,-0.016286,4.533784,1.690202,4.710744
2.473635,0.011307,-0.539551,-0.026843,0.284008,-0.000363,-0.000028,-0.000810,4.533931,1.653971,4.746823
2.471491,0.009623,-0.519970,-0.029697,0.280212,-0.000411,0.000627,0.022812,4.540744,1.619759,4.782327
2.468900,0.008420,-0.511942,-0.034626,0.276732,0.000166,0.001745,0.062003,4.544017,1.582233,4.817428
2.466457,0.007639,-0.511441,-0.043349,0.274164,0.000352,0.003671,0.130148,4.555562,1.551912,4.853073
2.463708,0.007132,-0.516483,-0.055163,0.272802,0.001195,0.006236,0.219751,4.561108,1.515775,4.886668
2.461243,0.006831,-0.525651,-0.069183,0.272563,0.001628,0.009227,0.324308,4.561827,1.484346,4.919827
2.458542,0.006751,-0.534665,-0.081170,0.272043,0.002317,0.011516,0.403318,4.556787,1.451927,4.953534
2.455827,0.006633,-0.548081,-0.091941,0.271135,0.003198,0.013870,0.484175,4.559151,1.419835,4.985038
2.453254,0.007021,-0.548913,-0.104640,0.270715,0.004065,0.015989,0.556461,4.551142,1.387836,5.017130
2.450635,0.006913,-0.557298,-0.112008,0.268754,0.004746,0.017452,0.605699,4.547426,1.358679,5.048967
2.447996,0.007158,-0.556649,-0.117593,0.265822,0.005569,0.018058,0.624638,4.547186,1.326384,5.079410
2.445487,0.006876,-0.567815,-0.121850,0.261874,0.005994,0.018404,0.635156,4.546996,1.295531,5.109969
2.442709,0.006574,-0.588196,-0.128595,0.257830,0.006840,0.019553,0.673640,4.540931,1.266428,5.141146
2.439879,0.006879,-0.597904,-0.135181,0.252870,0.007824,0.020524,0.705235,4.540593,1.237720,5.170563
2.437022,0.007144,-0.603761,-0.143367,0.247861,0.004554,0.007030,0.394479,4.531973,1.206391,5.198879
2.429734,-0.007316,-0.954807,-0.148952,0.242083,-0.000398,0.000171,0.011645,4.525789,1.176042,5.228083
2.417099,-0.015015,-1.624998,-0.147331,0.236067,-0.000611,-0.000299,-0.008279,4.523622,1.147906,5.257508
2.404505,-0.005825,-2.074953,-0.144497,0.230534,-0.000261,-0.000713,-0.022442,4.517060,1.119145,5.286652
2.391812,0.007785,-2.333346,-0.141586,0.224470,0.000056,-0.001155,-0.036720,4.508145,1.089994,5.315451
2.378575,0.020078,-2.466907,-0.142317,0.218260,0.000227,-0.000332,-0.016934,4.504645,1.055418,5.344847
2.364362,0.029881,-2.512996,-0.147403,0.212771,-0.000949,0.000057,0.013261,4.492070,1.033999,5.377150
2.347690,0.035257,-2.519198,-0.151354,0.207907,-0.000613,0.000396,0.019223,4.483555,1.010281,5.407844
2.330528,0.037248,-2.522961,-0.156706,0.203762,0.000392,0.001123,0.041725,4.478042,0.984656,5.434826
2.313673,0.037451,-2.520111,-0.163086,0.201011,0.001492,0.002084,0.071667,4.467602,0.958216,5.461910
2.297371,0.036609,-2.511858,-0.170082,0.198694,0.002310,0.002986,0.100321,4.444854,0.934939,5.490762
2.281388,0.034970,-2.504245,-0.179222,0.195205,0.003235,0.004023,0.133034,4.432900,0.912740,5.523118
2.265530,0.032836,-2.501237,-0.188731,0.192644,0.001945,0.001774,0.089478,4.419258,0.890908,5.555647
2.247646,0.027291,-2.577644,-0.195914,0.191312,-0.000745,0.000084,0.011472,4.404033,0.871644,5.586789
2.226857,0.022366,-2.742668,-0.200468,0.191264,-0.000770,0.000029,0.007768,4.387321,0.852322,5.616952
2.206208,0.021515,-2.884643,-0.204200,0.191816,-0.000701,0.000072,0.008301,4.371274,0.832800,5.646784
2.185670,0.022639,-2.994137,-0.206502,0.193029,-0.000873,-0.000017,0.005247,4.354787,0.816094,5.677849
2.165108,0.024184,-3.075308,-0.208041,0.194676,-0.000973,-0.000064,0.004402,4.339960,0.802483,5.708877
2.144680,0.025436,-3.130989,-0.208770,0.196650,-0.000903,-0.000113,0.001491,4.323246,0.785891,5.738074
2.124753,0.025990,-3.168439,-0.208214,0.198904,-0.001149,-0.000189,-0.000393,4.304581,0.773812,5.766303
2.105161,0.025823,-3.189103,-0.208962,0.200253,-0.001018,-0.000134,0.001219,4.285244,0.761794,5.795788
2.086135,0.024817,-3.199680,-0.209456,0.201159,-0.000808,-0.000119,0.001262,4.266676,0.748705,5.826310
2.067780,0.023083,-3.205322,-0.208758,0.202173,-0.000875,-0.000148,-0.000099,4.247396,0.736380,5.856857
2.049973,0.020932,-3.206213,-0.209192,0.202855,-0.000901,-0.000115,0.001843,4.229485,0.727166,5.887444
