t,eC,eL,pos_x,pos_y,ref_x,ref_y
4252.186915,0.115739,0.128154,4.363234,0.820720,4.355318,0.648220
4252.206924,0.123879,0.121893,4.343047,0.803421,4.336050,0.629769
4252.226299,0.130493,0.117875,4.324782,0.787995,4.315825,0.612373
4252.246568,0.138781,0.119264,4.306267,0.774382,4.289287,0.592185
4252.266766,0.146175,0.117471,4.286749,0.761743,4.264299,0.575564
4252.286882,0.152744,0.115294,4.266893,0.749705,4.238360,0.560472
4252.306838,0.158186,0.115905,4.247903,0.737674,4.208535,0.545563
4252.326627,0.161625,0.116003,4.230566,0.726516,4.180895,0.533870
4252.347810,0.166293,0.114659,4.211038,0.717210,4.152604,0.523857
4252.367834,0.170344,0.112647,4.190740,0.708485,4.123763,0.515559
4252.386957,0.173757,0.112878,4.170491,0.699819,4.091200,0.508388
4252.406203,0.177567,0.110282,4.149130,0.693592,4.061541,0.503802
4252.425965,0.182246,0.109702,4.129603,0.689831,4.031662,0.501003
4252.445940,0.183980,0.108165,4.109218,0.684343,4.001668,0.500003
4252.465949,0.186670,0.104627,4.086704,0.681244,3.971667,0.500803
4252.485712,0.190487,0.103410,4.066660,0.680550,3.941770,0.503402
4252.506264,0.198717,0.106079,4.049346,0.684422,3.908800,0.508388
4252.525646,0.196827,0.097908,4.021939,0.682166,3.879471,0.514745
4252.545663,0.195562,0.093619,3.998359,0.681497,3.850575,0.522850
4252.565653,0.197392,0.092506,3.976759,0.684423,3.819105,0.533870
4252.585975,0.195381,0.092104,3.954562,0.685022,3.788439,0.546964
4252.606864,0.195143,0.089869,3.931597,0.689621,3.758714,0.562072
4252.625818,0.193008,0.086326,3.908963,0.694372,3.732876,0.577336
4252.647000,0.193748,0.086584,3.889440,0.701564,3.705299,0.596080
4252.666983,0.192629,0.085566,3.868296,0.709393,3.679032,0.616621
4252.686074,0.190678,0.084383,3.848899,0.717212,3.656610,0.636568
4252.706701,0.187647,0.085819,3.829138,0.724799,3.633150,0.660263
4252.726713,0.186634,0.083590,3.810738,0.736626,3.613429,0.682884
4252.746978,0.184909,0.082790,3.793412,0.748091,3.595100,0.706647
4252.767033,0.178912,0.082397,3.773402,0.758049,3.578230,0.731467
4252.785859,0.174080,0.075589,3.753266,0.774035,3.564508,0.754345
4252.805773,0.173097,0.079944,3.739750,0.786630,3.549103,0.783917
4252.829190,0.170019,0.081228,3.725052,0.800278,3.536951,0.811358
4252.845844,0.167754,0.077356,3.711383,0.818144,3.527549,0.836323
4252.866077,0.159963,0.072148,3.693167,0.836647,3.519492,0.861754
4252.886225,0.156255,0.070938,3.680037,0.855721,3.512063,0.890831
4252.906210,0.153531,0.071376,3.668507,0.876519,3.505872,0.923595
4252.925662,0.147187,0.072925,3.655524,0.894495,3.502178,0.953377
4252.946025,0.141111,0.072120,3.644284,0.913578,3.500400,0.979995
4252.965935,0.134259,0.071645,3.634259,0.935021,3.500000,1.006667
4252.986926,0.124646,0.074249,3.624646,0.955751,3.500000,1.030000
4253.006955,0.119141,0.078813,3.619141,0.974520,3.500000,1.053333
4253.026642,0.109066,0.078343,3.609066,0.998323,3.500000,1.076667
4253.046436,0.098780,0.078256,3.598780,1.021744,3.500000,1.100000
4253.066035,0.090018,0.078528,3.590018,1.044806,3.500000,1.123333
4253.086159,0.081785,0.082552,3.581785,1.067448,3.500000,1.150000
4253.106898,0.076648,0.082249,3.576648,1.091084,3.500000,1.173333
4253.126633,0.069101,0.084662,3.569101,1.115338,3.500000,1.200000
4253.146531,0.062458,0.083508,3.562458,1.139826,3.500000,1.223333
4253.166293,0.057284,0.084996,3.557284,1.165004,3.500000,1.250000
4253.186535,0.055426,0.087808,3.555426,1.188858,3.500000,1.276667
4253.206231,0.054368,0.084088,3.554368,1.215912,3.500000,1.300000
4253.226231,0.049883,0.086765,3.549883,1.239902,3.500000,1.326667
4253.246205,0.043786,0.086715,3.543786,1.266618,3.500000,1.353333
4253.266173,0.039656,0.087607,3.539656,1.292393,3.500000,1.380000
4253.286571,0.035114,0.087404,3.535114,1.319263,3.500000,1.406667
4253.306121,0.028106,0.088268,3.528106,1.345065,3.500000,1.433333
4253.326592,0.024303,0.091654,3.524303,1.371679,3.500000,1.463333
4253.346661,0.018680,0.091271,3.518680,1.398729,3.500000,1.490000
4253.365916,0.011009,0.091358,3.513777,1.425768,3.499721,1.516707
