t,eC,eL,pos_x,pos_y,ref_x,ref_y
6229.270274,0.171346,0.096600,4.025930,0.658427,3.895718,0.510996
6229.291185,0.174530,0.088998,3.994414,0.662627,3.860152,0.519956
6229.310485,0.178626,0.089033,3.966732,0.668185,3.819105,0.533870
6229.331432,0.183708,0.091576,3.942645,0.675751,3.779417,0.551287
6229.350413,0.183937,0.087979,3.913930,0.683412,3.744246,0.570361
6229.372381,0.185846,0.088040,3.890046,0.692829,3.710713,0.592185
6229.390406,0.186223,0.087558,3.865712,0.703202,3.679032,0.616621
6229.411375,0.185130,0.085909,3.842371,0.714209,3.651792,0.641181
6229.431362,0.184193,0.085206,3.820678,0.726435,3.626426,0.667671
6229.451533,0.181232,0.083615,3.797789,0.739779,3.603070,0.695950
6229.470905,0.180302,0.081182,3.778773,0.755345,3.583687,0.723082
6229.490727,0.177383,0.071074,3.753925,0.779591,3.564508,0.754345
6229.512811,0.177080,0.085719,3.742968,0.786554,3.546261,0.789951
6229.530685,0.173216,0.085541,3.725642,0.802941,3.533270,0.820660
6229.551943,0.172129,0.085516,3.714480,0.817542,3.524369,0.845809
6229.571394,0.163031,0.074480,3.693524,0.841355,3.516822,0.871396
6229.591700,0.160780,0.074156,3.681361,0.862020,3.509325,0.903886
6229.611967,0.158522,0.074838,3.670719,0.882602,3.504010,0.936804
6229.631650,0.153473,0.072554,3.659079,0.904511,3.501112,0.966674
6229.651983,0.148999,0.070798,3.649479,0.926862,3.500011,0.996665
6229.671692,0.140118,0.073899,3.640118,0.949435,3.500000,1.023333
6229.690705,0.132435,0.081378,3.632435,0.968622,3.500000,1.050000
6229.711643,0.120225,0.081179,3.620225,0.992155,3.500000,1.073333
6229.730688,0.111294,0.081996,3.611294,1.014671,3.500000,1.096667
6229.750949,0.100767,0.080895,3.600767,1.039105,3.500000,1.120000
6229.770862,0.093077,0.084721,3.593077,1.061946,3.500000,1.146667
6229.790461,0.088143,0.091985,3.588143,1.078015,3.500000,1.170000
6229.809925,0.080326,0.083691,3.580326,1.109643,3.500000,1.193333
6229.829936,0.074841,0.083553,3.574841,1.133113,3.500000,1.216667
6229.850553,0.065998,0.088773,3.565998,1.157893,3.500000,1.246667
6229.871625,0.060887,0.087236,3.560887,1.182764,3.500000,1.270000
6229.894275,0.058540,0.089921,3.558540,1.206746,3.500000,1.296667
6229.909863,0.053141,0.089401,3.553141,1.233933,3.500000,1.323333
6229.930013,0.049904,0.093817,3.549904,1.256183,3.500000,1.350000
6229.949888,0.046080,0.089339,3.546080,1.283994,3.500000,1.373333
6229.970061,0.041335,0.091167,3.541335,1.308833,3.500000,1.400000
6229.990936,0.035295,0.091363,3.535295,1.335303,3.500000,1.426667
6230.010084,0.029843,0.092017,3.529843,1.361316,3.500000,1.453333
6230.030016,0.024646,0.092637,3.524646,1.387363,3.500000,1.480000
6230.050095,0.014343,0.094218,3.515557,1.412667,3.499955,1.506684
6230.070497,0.003915,0.095893,3.509195,1.437979,3.498883,1.533396
6230.090291,-0.012167,0.100239,3.496600,1.462357,3.495973,1.563330
6230.110269,-0.022955,0.097664,3.486827,1.489550,3.491879,1.589748
6230.130286,-0.038137,0.100556,3.472520,1.512411,3.485594,1.619159
6230.150037,-0.048699,0.099800,3.460607,1.538390,3.477551,1.648138
6230.170903,-0.056907,0.102940,3.450483,1.563190,3.466590,1.679704
6230.191438,-0.066669,0.102983,3.437005,1.586070,3.454942,1.707431
6230.211028,-0.077334,0.103394,3.421089,1.609642,3.440071,1.737355
6230.231111,-0.086918,0.100734,3.404187,1.631973,3.425005,1.763383
6230.250638,-0.096215,0.103388,3.387439,1.653697,3.404508,1.793893
6230.269688,-0.103364,0.103315,3.370771,1.674708,3.383975,1.820255
6230.290509,-0.110233,0.102505,3.352745,1.694926,3.361727,1.845186
6230.309971,-0.115753,0.104654,3.335363,1.714778,3.335392,1.870826
6230.331902,-0.120315,0.103854,3.316814,1.733613,3.309875,1.892400
6230.349715,-0.125053,0.102823,3.296972,1.750929,3.282974,1.912221
6230.370918,-0.129834,0.101001,3.275544,1.767020,3.254808,1.930201
6230.390894,-0.133618,0.101797,3.254213,1.782797,3.222517,1.947757
6230.410962,-0.136230,0.099893,3.231995,1.797465,3.192113,1.961619
6230.430994,-0.138571,0.097098,3.208209,1.810979,3.160852,1.973420
6230.450722,-0.140578,0.097912,3.185086,1.823287,3.125639,1.983957
6230.470657,-0.139842,0.095425,3.160773,1.836112,3.093034,1.991268
6230.490088,-0.138640,0.093694,3.136389,1.847502,3.060013,1.996385
6230.511068,-0.138049,0.092409,3.111622,1.856494,3.026724,1.999285
6230.531254,-0.133872,0.088144,3.084811,1.866128,2.996667,2.000000
6230.551250,-0.126066,0.092135,3.058802,1.873934,2.966667,2.000000
6230.570387,-0.118189,0.091267,3.031267,1.881811,2.940000,2.000000
6230.591260,-0.110886,0.093196,3.003196,1.889114,2.910000,2.000000
6230.610292,-0.104774,0.095484,2.975484,1.895226,2.880000,2.000000
6230.631543,-0.098705,0.094457,2.947790,1.901295,2.853333,2.000000
6230.650791,-0.093538,0.095916,2.919250,1.906462,2.823333,2.000000
6230.670687,-0.088497,0.098437,2.891770,1.911503,2.793333,2.000000
6230.690415,-0.082413,0.100090,2.863424,1.917587,2.763333,2.000000
6230.710859,-0.077393,0.098023,2.834689,1.922607,2.736667,2.000000
6230.730616,-0.072500,0.100047,2.806713,1.927500,2.706667,2.000000
6230.751692,-0.068679,0.102662,2.779329,1.931321,2.676667,2.000000
6230.770710,-0.060547,0.096840,2.746840,1.939453,2.650000,2.000000
6230.791053,-0.056367,0.099253,2.719253,1.943633,2.620000,2.000000
6230.812270,-0.049057,0.097857,2.687857,1.950943,2.590000,2.000000
6230.830972,-0.041758,0.098456,2.658456,1.958242,2.560000,2.000000
6230.850679,-0.035551,0.102324,2.628991,1.964449,2.526667,2.000000
6230.870882,-0.030066,0.100465,2.600465,1.969934,2.500000,2.000000
6230.890885,-0.018321,0.102006,2.570726,1.976493,2.470003,2.000901
6230.911129,-0.007460,0.103311,2.541788,1.983819,2.440114,2.003599
6230.931114,0.002219,0.103974,2.513130,1.991645,2.410440,2.008086
6230.951117,0.011115,0.104236,2.484978,2.000352,2.381090,2.014345
6230.971421,0.019378,0.104054,2.457299,2.010100,2.352167,2.022354
6230.991441,0.027260,0.106693,2.430032,2.020447,2.320660,2.033270
6231.011431,0.036386,0.106767,2.405233,2.033785,2.292982,2.044870
6231.031429,0.042428,0.104888,2.378600,2.046529,2.266050,2.058109
6231.051570,0.048987,0.105926,2.352977,2.060663,2.237118,2.074685
6231.071263,0.055496,0.104688,2.329620,2.076309,2.212075,2.091223
6231.091394,0.061664,0.104327,2.305359,2.093629,2.185469,2.111322
6231.111208,0.067947,0.104183,2.282870,2.112214,2.160263,2.133150
6231.130972,0.074131,0.103795,2.261735,2.132076,2.136568,2.156610
6231.150902,0.080438,0.102987,2.242091,2.153415,2.114488,2.181596
6231.170812,0.086486,0.101728,2.223738,2.175929,2.094124,2.207999
6231.191987,0.092723,0.100447,2.207370,2.199447,2.075564,2.235701
6231.210458,0.098165,0.098690,2.191962,2.223732,2.058892,2.264577
6231.231162,0.103679,0.098802,2.177627,2.249186,2.042821,2.297546
6231.251195,0.108547,0.098218,2.164494,2.275682,2.029210,2.331604
6231.270237,0.111978,0.099393,2.152575,2.300663,2.018133,2.366568
6231.290596,0.116630,0.095203,2.143770,2.329305,2.010311,2.398982
6231.310570,0.120264,0.094439,2.135720,2.357107,2.004223,2.435150
6231.330238,0.124957,0.095156,2.130951,2.383745,2.000803,2.471667
6231.350532,0.128160,0.093450,2.126653,2.412763,2.000070,2.508337
6231.370239,0.130199,0.091951,2.123429,2.441676,2.002026,2.544962
6231.390571,0.133094,0.092262,2.122772,2.471175,2.007215,2.584634
6231.410472,0.133920,0.090926,2.122797,2.500002,2.014745,2.620529
6231.430775,0.136229,0.089101,2.126575,2.528668,2.024886,2.655777
6231.450739,0.137053,0.088042,2.130846,2.556631,2.037583,2.690186
6231.470922,0.138533,0.090020,2.136979,2.583531,2.054270,2.726549
6231.492078,0.138135,0.088913,2.144310,2.611071,2.072076,2.758614
6231.510770,0.140657,0.089531,2.155108,2.634882,2.092185,2.789287
6231.532778,0.142340,0.086898,2.168899,2.660760,2.114488,2.818404
6231.553258,0.142957,0.085388,2.183064,2.685263,2.138866,2.845807
6231.571483,0.147640,0.092512,2.196681,2.701776,2.167671,2.873574
6231.594440,0.143522,0.079016,2.218937,2.733074,2.193309,2.894893
6231.612373,0.142741,0.082632,2.235020,2.753472,2.225865,2.918151
6231.632867,0.142458,0.084821,2.254078,2.773045,2.260176,2.938730
6231.652471,0.140409,0.084729,2.273991,2.792241,2.292982,2.955130
6231.673909,0.138900,0.083679,2.296484,2.809801,2.326902,2.969081
6231.693433,0.137550,0.085533,2.317586,2.824671,2.361754,2.980508
6231.713798,0.133483,0.082277,2.341952,2.840771,2.394088,2.988654
6231.733864,0.129259,0.082534,2.366514,2.855587,2.430193,2.995103
6231.752832,0.123276,0.080841,2.391761,2.869785,2.463348,2.998655
6231.771693,-0.138529,0.029415,2.417537,2.882540,2.496665,2.999989
6231.793777,0.104984,0.079585,2.443749,2.895016,2.523333,3.000000
6231.813850,0.092252,0.085359,2.471307,2.907748,2.556667,3.000000
6231.833910,0.080796,0.084092,2.499241,2.919204,2.583333,3.000000
6231.853598,0.070246,0.085937,2.527396,2.929754,2.613333,3.000000
6231.872788,0.060716,0.090723,2.555943,2.939284,2.646667,3.000000
6231.892637,0.050858,0.090999,2.585668,2.949142,2.676667,3.000000
6231.913722,0.041177,0.090142,2.616525,2.958823,2.706667,3.000000
6231.931082,0.031742,0.091652,2.648348,2.968258,2.740000,3.000000
6231.952056,0.023182,0.090134,2.679866,2.976818,2.770000,3.000000
6231.970488,0.015064,0.090905,2.712428,2.984936,2.803333,3.000000
6231.991584,0.008233,0.091903,2.744764,2.991767,2.836667,3.000000
6232.009910,0.002114,0.096194,2.777140,2.997886,2.873333,3.000000
6232.030740,-0.004241,0.095065,2.811602,3.004241,2.906667,3.000000
6232.051819,-0.009452,0.094066,2.845934,3.009452,2.940000,3.000000
6232.070188,-0.014666,0.095969,2.880698,3.014666,2.976667,3.000000
6232.090990,-0.020323,0.098102,2.915231,3.020323,3.013333,3.000000
6232.110987,-0.024709,0.098467,2.951533,3.024709,3.050000,3.000000
6232.130056,-0.027765,0.098551,2.988115,3.027765,3.086667,3.000000
6232.149921,-0.031303,0.099054,3.024279,3.031303,3.123333,3.000000
6232.170750,-0.035298,0.100915,3.059085,3.035298,3.160000,3.000000
6232.190741,-0.037460,0.099902,3.096764,3.037460,3.196667,3.000000
6232.210042,-0.039759,0.099662,3.133672,3.039759,3.233333,3.000000
6232.230748,-0.040780,0.102534,3.170799,3.040780,3.273333,3.000000
6232.250754,-0.042888,0.101230,3.208770,3.042888,3.310000,3.000000
6232.270975,-0.043714,0.100760,3.245906,3.043714,3.346667,3.000000
6232.291012,-0.045460,0.103135,3.283532,3.045460,3.386667,3.000000
6232.310981,-0.045384,0.101933,3.321400,3.045384,3.423333,3.000000
6232.330981,-0.045703,0.103616,3.359717,3.045703,3.463333,3.000000
6232.350941,-0.044988,0.102876,3.397124,3.044988,3.500000,3.000000
6232.370124,-0.046479,0.105784,3.434216,3.046479,3.540000,3.000000
6232.390138,-0.047040,0.105592,3.471075,3.047040,3.576667,3.000000
6232.410117,-0.047757,0.103732,3.509602,3.047757,3.613333,3.000000
6232.430134,-0.047573,0.106295,3.547038,3.047573,3.653333,3.000000
6232.450137,-0.045787,0.104754,3.585246,3.045787,3.690000,3.000000
6232.471674,-0.046877,0.107740,3.622260,3.046877,3.730000,3.000000
6232.489826,-0.047911,0.110974,3.655693,3.047911,3.766667,3.000000
6232.510946,-0.048740,0.108374,3.694960,3.048740,3.803333,3.000000
6232.530106,-0.050703,0.109678,3.730322,3.050703,3.840000,3.000000
6232.549825,-0.048004,0.108248,3.768419,3.048004,3.876667,3.000000
6232.570913,-0.042360,0.105780,3.807553,3.042360,3.913333,3.000000
6232.591887,-0.039583,0.110430,3.839570,3.039583,3.950000,3.000000
6232.610092,-0.030366,0.106960,3.876373,3.030366,3.983333,3.000000
6232.630912,-0.016313,0.110658,3.906657,3.019722,4.016707,2.999721
6232.652054,0.000683,0.110160,3.940373,3.007836,4.050048,2.997489
6232.670926,0.016540,0.113524,3.971784,2.995807,4.086458,2.992468
6232.691230,0.032583,0.113721,4.000949,2.981051,4.119159,2.985594
6232.711242,0.045336,0.109787,4.036086,2.966337,4.154508,2.975528
