vx,vy,omega,delta,T,eps_vx,eps_vy,eps_omega,pos_x,pos_y,theta
2.491683,0.013451,-0.824735,-0.052490,0.296591,-0.000510,0.000352,0.025263,4.561762,1.532103,3.361177
2.489471,0.011395,-0.869974,-0.060638,0.291738,-0.000475,0.000454,0.031515,4.565015,1.491029,3.402255
2.486507,0.009687,-0.958437,-0.070941,0.287573,-0.000692,0.000557,0.038345,4.570535,1.452956,3.442661
2.482460,0.008633,-1.086181,-0.083315,0.284282,-0.000606,0.000612,0.042814,4.571976,1.414242,3.482345
2.477541,0.008300,-1.250953,-0.095392,0.281193,-0.000501,0.000578,0.040206,4.575176,1.374706,3.520272
2.471717,0.009182,-1.438163,-0.108903,0.278748,-0.000069,0.002323,0.083319,4.577067,1.336508,3.558417
2.465184,0.012762,-1.596311,-0.123797,0.277026,0.000216,0.001309,0.084615,4.580226,1.296154,3.596500
2.457575,0.014213,-1.775477,-0.140987,0.276218,-0.000487,0.000686,0.045675,4.578832,1.259205,3.634980
2.447808,0.015399,-2.017666,-0.155241,0.275309,-0.000551,0.000466,0.033923,4.579184,1.223849,3.672606
2.436710,0.019001,-2.252462,-0.166147,0.274881,-0.000503,0.000323,0.023368,4.576201,1.186517,3.707686
2.424574,0.024501,-2.457931,-0.174743,0.274576,-0.000725,0.000173,0.017287,4.571520,1.151598,3.742256
2.411238,0.030873,-2.624638,-0.182032,0.274308,-0.000667,0.000126,0.013644,4.563125,1.116156,3.775941
2.397055,0.037252,-2.755580,-0.188504,0.273739,-0.000307,0.000508,0.021506,4.554746,1.081225,3.808741
2.382366,0.043422,-2.847274,-0.195094,0.273055,-0.000275,0.000262,0.021406,4.543608,1.048017,3.841488
2.366856,0.047926,-2.919163,-0.200229,0.272090,-0.000338,0.000297,0.014632,4.536563,1.015461,3.874161
2.350649,0.051329,-2.981787,-0.205271,0.271718,0.000156,0.000694,0.027190,4.523504,0.984271,3.906156
2.334469,0.054159,-3.019712,-0.209856,0.271169,-0.000140,0.000253,0.020481,4.506507,0.956661,3.938458
2.317608,0.055155,-3.057749,-0.213077,0.270236,-0.000591,-0.000062,0.003972,4.492334,0.927561,3.971280
2.300109,0.055144,-3.105616,-0.214967,0.269580,-0.000450,-0.000053,0.002779,4.477059,0.898111,4.004027
2.282768,0.055117,-3.144435,-0.217846,0.268859,-0.000567,-0.000074,0.003345,4.460758,0.871634,4.037698
2.265227,0.054711,-3.176871,-0.218677,0.268731,-0.000691,-0.000096,0.001534,4.438639,0.847657,4.071884
2.247832,0.053995,-3.202585,-0.217828,0.268170,-0.000675,-0.000142,-0.000045,4.419879,0.824378,4.106887
2.230780,0.052975,-3.219609,-0.216011,0.267981,-0.000734,-0.000177,-0.002243,4.397648,0.801505,4.141737
2.214200,0.051620,-3.228542,-0.213834,0.267237,-0.000481,-0.000133,-0.001994,4.375108,0.779627,4.177276
2.198346,0.049957,-3.228195,-0.212875,0.265329,-0.000771,-0.000184,-0.001410,4.353782,0.760683,4.214472
2.182533,0.047704,-3.223918,-0.210343,0.263689,-0.000529,-0.000161,-0.002895,4.328254,0.743005,4.250926
2.167455,0.045184,-3.215212,-0.209005,0.260831,-0.000472,-0.000131,-0.001263,4.304594,0.726871,4.287585
2.152746,0.042357,-3.203693,-0.208993,0.257330,-0.000178,-0.000090,0.000248,4.278786,0.713361,4.324087
2.138417,0.039187,-3.194570,-0.209913,0.253130,-0.000261,-0.000078,0.001212,4.252705,0.700413,4.360795
2.124006,0.035807,-3.191430,-0.211524,0.248658,-0.000306,-0.000050,0.002230,4.225623,0.690009,4.398426
2.109440,0.032407,-3.195291,-0.213945,0.244116,-0.000285,-0.000032,0.003101,4.197119,0.681738,4.436491
2.094693,0.029085,-3.207078,-0.217593,0.240082,-0.000254,0.000004,0.004702,4.170983,0.673484,4.475950
2.079668,0.025896,-3.227593,-0.221832,0.237008,-0.000231,0.000011,0.004754,4.141283,0.666840,4.515028
2.064464,0.022912,-3.257309,-0.225526,0.234352,-0.000195,0.000035,0.005178,4.113043,0.662094,4.554252
2.049136,0.020320,-3.291311,-0.231761,0.232764,-0.000114,0.000100,0.007701,4.083835,0.658531,4.594330
2.033589,0.017855,-3.332325,-0.239011,0.231104,0.000016,0.000203,0.010647,4.056365,0.654564,4.634333
2.017764,0.015559,-3.379697,-0.246846,0.229557,0.000421,0.000588,0.019621,4.025930,0.658427,4.673364
2.001877,0.013722,-3.425825,-0.252123,0.227537,0.000317,0.000261,0.013389,3.994414,0.662627,4.713273
1.985589,0.011627,-3.478384,-0.258322,0.225503,-0.000087,0.000076,0.006664,3.966732,0.668185,4.756292
1.968536,0.009537,-3.538369,-0.262830,0.223870,-0.000229,0.000022,0.004930,3.942645,0.675751,4.799072
1.951206,0.007791,-3.594672,-0.265356,0.223252,-0.000154,0.000022,0.003345,3.913930,0.683412,4.838926
1.934073,0.006340,-3.642936,-0.268019,0.222384,-0.000243,0.000008,0.003601,3.890046,0.692829,4.877885
1.916932,0.004870,-3.682850,-0.268856,0.222306,-0.000227,0.000019,0.002973,3.865712,0.703202,4.917131
1.900139,0.003362,-3.713489,-0.268787,0.222809,-0.000280,-0.000022,0.001927,3.842371,0.714209,4.955004
1.883786,0.001679,-3.735597,-0.267699,0.224141,-0.000470,-0.000082,0.000106,3.820678,0.726435,4.991856
1.867932,-0.000186,-3.750021,-0.265306,0.226401,-0.000453,-0.000098,-0.001192,3.797789,0.739779,5.027758
1.852954,-0.002111,-3.755146,-0.262854,0.229225,-0.000614,-0.000135,-0.001665,3.778773,0.755345,5.063228
1.838821,-0.004162,-3.752103,-0.258538,0.232594,-0.000501,-0.000158,-0.004035,3.753925,0.779591,5.098477
1.826001,-0.006143,-3.739587,-0.254663,0.235009,-0.000914,-0.000214,-0.002695,3.742968,0.786554,5.137452
