Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,x,y,z,roll,pitch,yaw,vx_w,vy_w,vz_w,v_tot,ax_w,ay_w,az_w,vx_b,vy_b,vz_b,ax_b,ay_b,az_b,droll,dpitch,dyaw,steer
1709637585.698657,36,1709637585,688577175,,-1.3089786320770995,-0.2865107272258954,0.0,0.0,0.0,-1.8860435890718223,-0.17264252010987857,-0.5807897651455961,0.0,0.6059060909479014,0.0,0.0,0.0,0.6056963791007185,0.0159401189470222,0.0,0.0,0.0,0.0,0.0,0.0,0.3511410381560262,0.0
1709637585.698657,37,1709637585,698657036,,-1.3111662111359141,-0.29210190018477517,0.0,0.0,0.0,-1.8804989812300346,-0.17072060579915782,-0.5861112724255754,0.0,0.6104686305689739,0.0,0.0,0.0,0.6102580302194491,0.016033884789293792,0.0,0.0,0.0,0.0,0.0,0.0,0.3537796528721944,0.0
1709637585.7087474,38,1709637585,708747387,,-1.3123311266860676,-0.29772649283716374,0.0,0.0,0.0,-1.8753683918575386,-0.16869757992317383,-0.5903570455189489,0.0,0.6139872267936832,0.0,0.0,0.0,0.6137759491821658,0.016105864501145078,0.0,0.0,0.0,0.0,0.0,0.0,0.355814458163661,0.0
1709637585.7188554,39,1709637585,711637259,,-1.31339153056269,-0.2990051586021123,0.0,0.0,0.0,-1.873054574089526,-0.16777726626069844,-0.5922863643529414,0.0,0.6155910561991123,0.0,0.0,0.0,0.6153794725592183,0.01613856329035491,0.0,0.0,0.0,0.0,0.0,0.0,0.35674198385392264,0.0
1709637585.7289462,40,1709637585,718855381,,-1.3140163958007238,-0.30303299065841044,0.0,0.0,0.0,-1.868049417292334,-0.1657823252760804,-0.5965371231755446,0.0,0.6191448285340829,0.0,0.0,0.0,0.6189325724860554,0.016210780866226553,0.0,0.0,0.0,0.0,0.0,0.0,0.3587971589041044,0.0
1709637585.739034,41,1709637585,728946209,,-1.315915549084904,-0.30901785919557634,0.0,0.0,0.0,-1.8627337272653581,-0.16376572628237349,-0.6015614128832226,0.0,0.6234543660724916,0.0,0.0,0.0,0.6232413077598284,0.016297818156770536,0.0,0.0,0.0,0.0,0.0,0.0,0.36128923506994326,0.0
1709637585.7491152,42,1709637585,739033937,,-1.3175601887395625,-0.31510262583808607,0.0,0.0,0.0,-1.8590811154804767,-0.16229572447916496,-0.6048058123392416,0.0,0.6262028208364658,0.0,0.0,0.0,0.6259892587472685,0.016353004512696626,0.0,0.0,0.0,0.0,0.0,0.0,0.3628784197466644,0.0
1709637585.769297,43,1709637585,761714697,,-1.3188750255886783,-0.32433975847388963,0.0,0.0,0.0,-1.8476964686930129,-0.15577276125682604,-0.6080341739843234,0.0,0.6276708611066588,0.0,0.0,0.0,0.6274570299658118,0.016382473221615377,0.0,0.0,0.0,0.0,0.0,0.0,0.3637273251532303,0.0
1709637585.7895718,44,1709637585,771317244,,-1.3175742620473858,-0.3272745481108213,0.0,0.0,0.0,-1.8426601167680445,-0.15243562857975468,-0.6077512214347287,0.0,0.6265765460148581,0.0,0.0,0.0,0.6263629085427261,0.016360770697192124,0.0,0.0,0.0,0.0,0.0,0.0,0.3630948175384292,0.0
1709637585.7895718,45,1709637585,779408932,,-1.3188027818404189,-0.3322030997478279,0.0,0.0,0.0,-1.8397167433248827,-0.15121045458015434,-0.6104231484026561,0.0,0.6288728183664389,0.0,0.0,0.0,0.6286587269825048,0.016408128134695714,0.0,0.0,0.0,0.0,0.0,0.0,0.3644104788649518,0.0
1709637585.7895718,46,1709637585,789571762,,-1.3221149599941204,-0.3369168823070734,0.0,0.0,0.0,-1.8343646408441654,-0.14861832981306472,-0.6139501615981815,0.0,0.6316820473013762,0.0,0.0,0.0,0.6314674343871541,0.016464756037160643,0.0,0.0,0.0,0.0,0.0,0.0,0.3660260290020162,0.0
1709637585.7996693,47,1709637585,789571762,,-1.3204757690346287,-0.3344758107353177,0.0,0.0,0.0,-1.8313304775178523,-0.14643739906322195,-0.6131048578853642,0.0,0.6303502824676402,0.0,0.0,0.0,0.6301359069448704,0.016438290233459617,0.0,0.0,0.0,0.0,0.0,0.0,0.3652562385988398,0.0
1709637585.7996693,48,1709637585,799669266,,-1.3219463695344318,-0.3406833039082984,0.0,0.0,0.0,-1.8276340299474843,-0.14483654316108135,-0.6164024859153928,0.0,0.6331900574689465,0.0,0.0,0.0,0.632975170050688,0.016494937915320845,0.0,0.0,0.0,0.0,0.0,0.0,0.3668932427210728,0.0
1709637585.8097548,49,1709637585,799669266,,-1.3219463695344318,-0.3406833039082984,0.0,0.0,0.0,-1.8276340299474843,-0.14483654316108135,-0.6164024859153928,0.0,0.6331900574689465,0.0,0.0,0.0,0.632975170050688,0.016494937915320845,0.0,0.0,0.0,0.0,0.0,0.0,0.3668932427210728,0.0
1709637585.8198433,50,1709637585,811675072,,-1.3228724280178572,-0.3468008244914906,0.0,0.0,0.0,-1.8179431273900262,-0.14005965205339574,-0.6229783624815188,0.0,0.6385285790420605,0.0,0.0,0.0,0.6383127492801556,0.0166006132381354,0.0,0.0,0.0,0.0,0.0,0.0,0.36997648419727697,0.0
1709637585.8198433,51,1709637585,821583033,,-1.3242518284145544,-0.352989026988789,0.0,0.0,0.0,-1.8142695801792768,-0.13837737105499526,-0.6261559867534947,0.0,0.6412640770909708,0.0,0.0,0.0,0.6410477746426547,0.016654344569350672,0.0,0.0,0.0,0.0,0.0,0.0,0.37155642269811695,0.0
1709637585.8400726,52,1709637585,830001354,,-1.3254106195871178,-0.35827152137127627,0.0,0.0,0.0,-1.8111360747320595,-0.13692062928831583,-0.6288411764178047,0.0,0.6435747694582479,0.0,0.0,0.0,0.6433580714847348,0.01669957300890668,0.0,0.0,0.0,0.0,0.0,0.0,0.37289140234286444,0.0
1709637585.8501554,53,1709637585,840072632,,-1.3284805865385136,-0.363371364883392,0.0,0.0,0.0,-1.805901857495119,-0.13422374322428973,-0.6322726522898351,0.0,0.6463626846274179,0.0,0.0,0.0,0.6461455146278211,0.016753925065817032,0.0,0.0,0.0,0.0,0.0,0.0,0.37450238698879484,0.0
1709637585.8602748,54,1709637585,850155354,,-1.3270475469678187,-0.36651504092315007,0.0,0.0,0.0,-1.8008522819666475,-0.1308980380453997,-0.6323287818570292,0.0,0.6457352280377224,0.0,0.0,0.0,0.6455181602555937,0.016741849036562922,0.0,0.0,0.0,0.0,0.0,0.0,0.3741395529811251,0.0
1709637585.8805664,55,1709637585,860274792,,-1.3288375565251171,-0.37262736585054423,0.0,0.0,0.0,-1.795304422401708,-0.12813362002071665,-0.6366293973016485,0.0,0.649396037937,0.0,0.0,0.0,0.6491783595561942,0.016812839504440992,0.0,0.0,0.0,0.0,0.0,0.0,0.3762552891271974,0.0
1709637585.8805664,56,1709637585,870363235,,-1.3301207752052053,-0.37906583765139357,0.0,0.0,0.0,-1.7915006682547407,-0.1262542394446438,-0.6397725576224306,0.0,0.6521112316656504,0.0,0.0,0.0,0.6518931049985205,0.016865293352905715,0.0,0.0,0.0,0.0,0.0,0.0,0.37782446068928877,0.0
1709637585.8906534,57,1709637585,880566359,,-1.328162594088484,-0.38217978542161507,0.0,0.0,0.0,-1.7859165727388977,-0.12260846419088811,-0.6401086546659845,0.0,0.6517452917126022,0.0,0.0,0.0,0.6515272234268217,0.016858303689318677,0.0,0.0,0.0,0.0,0.0,0.0,0.3776130862263849,0.0
1709637585.9007924,58,1709637585,890653372,,-1.3313121665711465,-0.38709856007109283,0.0,0.0,0.0,-1.7803555062032672,-0.11954117062866959,-0.6433461304132504,0.0,0.6543579563151775,0.0,0.0,0.0,0.6541394620642326,0.016908552962691073,0.0,0.0,0.0,0.0,0.0,0.0,0.37912298446620835,0.0
1709637585.9108772,59,1709637585,900792360,,-1.3307408538298287,-0.3911821969519674,0.0,0.0,0.0,-1.7711940565111801,-0.1141961753798402,-0.6474371934350036,0.0,0.6574311263656274,0.0,0.0,0.0,0.6572121358006914,0.016967453275936635,0.0,0.0,0.0,0.0,0.0,0.0,0.3808990586914108,0.0
1709637585.931056,60,1709637585,923301935,,-1.3331170779724484,-0.4060609130974205,0.0,0.0,0.0,-1.760808884436599,-0.1102803439880131,-0.6554442725823659,0.0,0.6646570158594138,0.0,0.0,0.0,0.6644762808831906,0.015499060448440492,0.0,0.0,0.0,0.0,0.0,0.0,0.3650089726160159,0.0
1709637585.941247,61,1709637585,931056023,,-1.3339738022568741,-0.41115140217729007,0.0,0.0,0.0,-1.7580814485138578,-0.11048351351094095,-0.6575645913114785,0.0,0.6667816722918785,0.0,0.0,0.0,0.6666371520602736,0.013881858568705094,0.0,0.0,0.0,0.0,0.0,0.0,0.3400640458508803,0.0
1709637585.941247,62,1709637585,931056023,,-1.3339738022568741,-0.41115140217729007,0.0,0.0,0.0,-1.7580814485138578,-0.11048351351094095,-0.6575645913114785,0.0,0.6667816722918785,0.0,0.0,0.0,0.6666371520602736,0.013881858568705094,0.0,0.0,0.0,0.0,0.0,0.0,0.3400640458508803,0.0
1709637585.9513562,63,1709637585,941246986,,-1.3317102260612121,-0.41437353810902644,0.0,0.0,0.0,-1.7536466027709408,-0.10833806295390107,-0.6576458534680992,0.0,0.6665097182100108,0.0,0.0,0.0,0.666381953719394,0.013049759595925995,0.0,0.0,0.0,0.0,0.0,0.0,0.3176117259546455,0.0
1709637585.9513562,64,1709637585,951356173,,-1.3354465785696141,-0.4188103099549086,0.0,0.0,0.0,-1.7487791407441768,-0.10573373116112733,-0.6601559271555473,0.0,0.6685697196731646,0.0,0.0,0.0,0.6684469173704994,0.012813614701970755,0.0,0.0,0.0,0.0,0.0,0.0,0.3053893626817135,0.0
1709637585.971525,65,1709637585,973318815,,-1.334866075945253,-0.4305230928145589,0.0,0.0,0.0,-1.7336858971351583,-0.09691902082852827,-0.6686276605945896,0.0,0.6756154565361528,0.0,0.0,0.0,0.6754942804525869,0.012795397078488912,0.0,0.0,0.0,0.0,0.0,0.0,0.29544722753963654,0.0
1709637585.971525,66,1709637585,973318815,,-1.334866075945253,-0.4305230928145589,0.0,0.0,0.0,-1.7336858971351583,-0.09691902082852827,-0.6686276605945896,0.0,0.6756154565361528,0.0,0.0,0.0,0.6754942804525869,0.012795397078488912,0.0,0.0,0.0,0.0,0.0,0.0,0.29544722753963654,0.0
1709637585.9816961,67,1709637585,981696129,,-1.335672415083188,-0.43613419774328654,0.0,0.0,0.0,-1.7312168687454854,-0.09558437593324984,-0.6709645915683933,0.0,0.6777387815826166,0.0,0.0,0.0,0.6776175516002488,0.012818339376600152,0.0,0.0,0.0,0.0,0.0,0.0,0.2941636802101337,0.0
1709637585.991849,68,1709637585,981696129,,-1.335672415083188,-0.43613419774328654,0.0,0.0,0.0,-1.7312168687454854,-0.09558437593324984,-0.6709645915683933,0.0,0.6777387815826166,0.0,0.0,0.0,0.6776175516002488,0.012818339376600152,0.0,0.0,0.0,0.0,0.0,0.0,0.2941636802101337,0.0
