Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,angle_0,angle_1,angle_2,angle_3,polynomial,first_timestamp,sync_timestamp,first_sweep
1709637593.2670894,1646,1709637593,267871576,,0.0309873210076832,0.03747707473082773,0.04661875830931894,0.05312162505431406,10,4672317,4513014,True
1709637593.2670894,1647,1709637593,271840433,,0.2709790441760118,0.28071987364378526,0.26904642317381455,0.27894794676390244,10,4847369,4513016,False
1709637593.2973146,1648,1709637593,303436718,,0.025710164177849215,0.032359896767570895,0.041301547158195895,0.04791122542662851,10,5143425,4984512,True
1709637593.2973146,1649,1709637593,303438126,,0.26271688673582627,0.27261793348875596,0.2606779310473497,0.2705923292407091,10,5318242,4984515,False
1709637593.2973146,1650,1709637593,303438679,,0.020326672661735934,0.026976166832878512,0.03567796813292734,0.042447625267937106,11,5614521,5456016,True
1709637593.3377228,1651,1709637593,331760993,,0.2545877668627794,0.2645555708178575,0.2522560331591661,0.2621437284716661,11,5789109,5456018,False
1709637593.3377228,1652,1709637593,335872018,,0.014729558098747653,0.02149921523375742,0.02988129721923105,0.0367708788995289,11,6085603,5927522,True
1709637593.3377228,1653,1709637593,335872578,,0.2463923666247423,0.25624048445311143,0.24378072950926377,0.2537485334643419,11,6259978,5927520,False
1709637593.3478518,1654,1709637593,355787587,,0.0089994059686207,0.015929041970207614,0.024177847969963473,0.03108054267211191,10,6556681,6399024,True
1709637593.3579717,1655,1709637593,359917770,,0.23803722593870713,0.24803173277464463,0.23529207441893174,0.24513971541014268,10,6730845,6399022,False
1709637593.3579717,1656,1709637593,359918675,,0.0034692870263599573,0.01049190627379648,0.01839429007811777,0.02539044486327402,11,7027767,6870527,True
1709637593.3882592,1657,1709637593,395872080,,0.22972166273680283,0.23960935804930283,0.22665655348387315,0.23651802275267197,11,7201702,6870529,False
1709637593.3882592,1658,1709637593,395872633,,-0.0024074925299144567,0.004681883919670504,0.01239758597655527,0.019513665306999606,11,7498829,7342027,True
1709637593.3983424,1659,1709637593,402959887,,0.22148620817747666,0.2313343260058458,0.21812832090941026,0.22804271910276963,11,7672562,7342030,False
1709637593.4185238,1660,1709637593,427610440,,-0.008244217764899808,-0.000994862448737699,0.006414233315422457,0.013583718407585543,11,7969892,7813527,True
1709637593.4185238,1661,1709637593,427611091,,0.21329080793943955,0.2231384489306505,0.20973264906492783,0.21958076689329697,11,8143436,7813531,False
1709637593.4185238,1662,1709637593,428887367,,-0.014214218985602933,-0.006951750647590238,0.00016432868285409796,0.007546959984733981,10,8440945,8285029,True
1709637593.4488232,1663,1709637593,451794354,,0.20508205626097276,0.2149296972521837,0.20128404829588487,0.21117174360838487,10,8614298,8285029,False
1709637593.4790814,1664,1709637593,484358763,,-0.02607435120301016,-0.018598498236701566,-0.012042225729987699,-0.004553021323249418,11,9383062,9228035,True
1709637593.4790814,1665,1709637593,484359231,,0.18854438994017197,0.19839250776854112,0.18426668379393174,0.19403469297972276,11,9556028,9228036,False
1709637593.4790814,1666,1709637593,484359805,,-0.03232425583557852,-0.02482169998841055,-0.018545330893561918,-0.0108827961798168,10,9854093,9699538,True
1709637593.4892156,1667,1709637593,491860357,,0.1802026006945665,0.19007694456663682,0.17571174833860947,0.1855593893298204,10,10026891,9699539,False
1709637593.5094426,1668,1709637593,512241212,,-0.03856080902771719,-0.03107160462097891,-0.024995030295417386,-0.01737254990296133,10,10325121,10171038,True
1709637593.5094426,1669,1709637593,512241858,,0.172100183702379,0.18186819288817002,0.16719639036741807,0.17699110243406846,10,10497755,10171040,False
1709637593.5396824,1670,1709637593,544805548,,-0.0448638810034252,-0.03712171448426016,-0.03148478401856192,-0.023755730521247465,11,10796154,10642542,True
1709637593.5396824,1671,1709637593,544806381,,0.16373169157591416,0.17351305220213487,0.15857422087278916,0.16838228437986924,11,10968609,10642546,False
1709637593.549772,1672,1709637593,551854057,,-0.05122035874085196,-0.043384732138679105,-0.03810781372742422,-0.030205429923102933,10,11267181,11114043,True
1709637593.549772,1673,1709637593,551854537,,0.1554828855761583,0.16518413755980088,0.14996587965574815,0.1596804830798204,10,11439470,11114047,False
1709637593.610284,1674,1709637593,611939224,,-0.07110279930786856,-0.06304067505554922,-0.05880302323059805,-0.05066079033570059,11,12680197,12528557,True
1709637593.610284,1675,1709637593,611939679,,0.13109647963133408,0.14071762297239854,0.12467300627317979,0.1343346807726915,11,12852082,12528558,False
1709637593.6717758,1676,1709637593,672540582,,-0.09175795448975332,-0.08330935372071036,-0.08015102280335196,-0.07171577347473868,11,14093162,13943066,True
1709637593.6717758,1677,1709637593,672541210,,0.1068831655749376,0.11633121702757432,0.0995136472949083,0.10904180739012315,11,14264704,13943066,False
1709637593.691967,1678,1709637593,695757524,,-0.09868747128205069,-0.09022563828186758,-0.08745378388123282,-0.07896512879090078,11,14564137,14414566,True
1709637593.691967,1679,1709637593,699902441,,0.09886085722532822,0.10817587111082627,0.09118520948973252,0.10059320662108018,11,14735576,14414565,False
1709637593.691967,1680,1709637593,699906490,,-0.10573691261963614,-0.09716838730530508,-0.09480959309296377,-0.08616107834534414,11,15035113,14886067,True
1709637593.7222397,1681,1709637593,723868606,,0.09075891707029893,0.10012685988035752,0.08284294340696885,0.09218466017332627,11,15206455,14886070,False
1709637593.7222397,1682,1709637593,723869216,,-0.11298626793579825,-0.10432440174774893,-0.10236543549256094,-0.0936769856329418,11,15506068,15357570,True
1709637593.7323172,1683,1709637593,734654998,,0.08294975493040635,0.0922642919787462,0.07467424604979112,0.08397590849485947,11,15677344,15357570,False
1709637593.7524989,1684,1709637593,756104434,,-0.12042206658081778,-0.11154705418305166,-0.109987915885017,-0.1011927737112499,10,15977019,15829071,True
1709637593.7524989,1685,1709637593,756105016,,0.07507383558836533,0.08421575758543565,0.0664921972521837,0.07570039961424424,10,16148234,15829073,False
1709637593.7827444,1686,1709637593,791870988,,-0.134920777213142,-0.12604564560608633,-0.12519282234864004,-0.11623782051758536,11,141708,16772069,True
1709637593.7827444,1687,1709637593,791871559,,0.059682485795884865,0.06867754194822862,0.05058109495726182,0.059549448228746193,11,312821,16772072,False
1709637593.8230882,1688,1709637593,822906680,,-0.14235669506745108,-0.13352149857239493,-0.13289517296509512,-0.12396687401489981,11,612648,466355,True
1709637593.8230882,1689,1709637593,823156857,,0.05203354094114854,0.06100189421263291,0.042598840928941506,0.051500436998277443,11,783719,466355,False
1709637593.8230882,1690,1709637593,823157607,,-0.14997905625061758,-0.14098411930756338,-0.14083749188141592,-0.13181585205750235,11,1083582,937856,True
1709637593.8230882,1691,1709637593,825523767,,0.04437124464598252,0.05327284071531846,0.034656641221910256,0.04347812864866807,11,1254624,937856,False
1709637593.8432086,1692,1709637593,844097657,,-0.1577348126287914,-0.14865976704315909,-0.14891296757416495,-0.13989132775025137,10,1554507,1409362,True
1709637593.8432086,1693,1709637593,844098265,,0.036695120073228615,0.045396921373277443,0.02659427855101182,0.03540289137449815,10,1725529,1409362,False
1709637593.8735566,1694,1709637593,875776494,,-0.16523724926666983,-0.15610903633789786,-0.15673536194519766,-0.1476870192404247,10,2025443,1880861,True
1709637593.8735566,1695,1709637593,879831142,,0.02923261854734971,0.037908193803697365,0.01878511641111924,0.027420637346177834,10,2196442,1880864,False
1709637593.8735566,1696,1709637593,879831752,,-0.17281979454712637,-0.16365152729706534,-0.16478425396637686,-0.15557593239502676,10,2496375,2352364,True
1709637593.8837135,1697,1709637593,883989235,,0.021903631425767678,0.03048526976194932,0.0111495229968126,0.01969158384886338,10,2667373,2352367,False
1709637593.9038723,1698,1709637593,912061827,,-0.1807354105825878,-0.17150050533966787,-0.17304629219727286,-0.1637315167303539,10,2967284,2823867,True
1709637593.9038723,1699,1709637593,912062551,,0.014560816026597756,0.022956487871080178,0.003460523820787209,0.011935827470689553,10,3138304,2823871,False
1709637593.9139616,1700,1709637593,915823916,,-0.18855768574433096,-0.17929619682984121,-0.18121510876374014,-0.17191356552796133,11,3438203,3295371,True
1709637593.934119,1701,1709637593,940028003,,0.007378217912584084,0.015680429674058693,-0.004001977705091697,0.004366514421373147,11,3609241,3295370,False
1709637593.934119,1702,1709637593,940028693,,-0.1963134421225048,-0.18711847199158438,-0.18935722244934805,-0.17997580898957022,10,3909121,3766874,True
1709637593.9441938,1703,1709637593,945610288,,0.0003286573657090841,0.008537409044175881,-0.011278035902113182,-0.0031226899853651346,10,4080202,3766878,False
1709637593.9643695,1704,1709637593,965207526,,-0.20404249561981924,-0.19470101727204092,-0.19737953079895743,-0.18801134957031973,10,4380049,4238379,True
1709637593.9643695,1705,1709637593,965208555,,-0.0064142968884413065,0.0016080114611680685,-0.01839435365113662,-0.010358693861097557,10,4551168,4238378,False
1709637593.9643695,1706,1709637593,967734640,,-0.21183818710999258,-0.2023900164480663,-0.20548170937256582,-0.19607359303192862,10,4850965,4709881,True
1709637593.9946225,1707,1709637594,3841030,,-0.013130548261732322,-0.005174997114271385,-0.025350454115003807,-0.01743448045167373,10,5022152,4709882,False
1709637593.9946225,1708,1709637594,3841683,,-0.21971374882416495,-0.21026569737152823,-0.2137570990438915,-0.2042956961508251,11,5321881,5181386,True
1709637594.004728,1709,1709637594,7736805,,-0.019793393873304588,-0.011970880292982322,-0.032293203138441307,-0.024510743879408103,11,5493130,5181384,False
1709637594.0248928,1710,1709637594,27858726,,-0.22750944031433828,-0.21807474030213125,-0.221979202162788,-0.2124511612768627,11,5792795,5652891,True
1709637594.0248928,1711,1709637594,27859314,,-0.02632320191773818,-0.01863420274171279,-0.03907621171388076,-0.03137386109742568,11,5964134,5652891,False
1709637594.0248928,1712,1709637594,31762507,,-0.23555833233551748,-0.2261368645544506,-0.23025459183411368,-0.22079318894104727,11,6263693,6124390,True
1709637594.0551825,1713,1709637594,55901287,,-0.03298604752931045,-0.02552354600343154,-0.045992257856458885,-0.03844964768800185,11,6435113,6124393,False
1709637594.0551825,1714,1709637594,61277055,,-0.2435805214758373,-0.2341324700232006,-0.23866325749115713,-0.22912186516480215,10,6734593,6595894,True
1709637594.0551825,1715,1709637594,61277838,,-0.039342763685316307,-0.0319865968457167,-0.052628400587171775,-0.04521930482301162,10,6906117,6595894,False
1709637594.0753717,1716,1709637594,83774986,,-0.25172275437073477,-0.2421813620443798,-0.24716526402191885,-0.23761052025513418,10,7205484,7067396,True
1709637594.0854728,1717,1709637594,90547382,,-0.04569900300416396,-0.038436296247572166,-0.05921161439332412,-0.05194890763673232,10,7377133,7067398,False
1709637594.0854728,1718,1709637594,90547900,,-0.259664954077766,-0.2501369131918407,-0.25541395081238516,-0.24589926136688955,11,7676387,7538897,True
1709637594.1157446,1719,1709637594,115817329,,-0.05189550187501357,-0.04476630952271865,-0.06567466523560928,-0.05851877000245498,11,7848143,7538898,False
1709637594.1561098,1720,1709637594,157202898,,-0.2757228030081249,-0.26616805924134024,-0.27216476334290274,-0.26266330612854727,10,8618199,8481909,True
1709637594.1561098,1721,1709637594,157203687,,-0.06399572160157607,-0.05705297257813857,-0.0781611230603163,-0.0713247087231581,10,8790216,8481908,False
1709637594.1561098,1722,1709637594,157204303,,-0.2838116301413036,-0.2742301834936596,-0.28053337467865713,-0.270978750121162,10,9089097,8953411,True
1709637594.1561098,1723,1709637594,157204931,,-0.06979215409669326,-0.06316936280641006,-0.08434427049073623,-0.07756126191529678,10,9261257,8953411,False
1709637594.1762655,1724,1709637594,181038976,,-0.29182046784119375,-0.2822257889624096,-0.28898209465698965,-0.27945405377106436,10,9559998,9424914,True
1709637594.1762655,1725,1709637594,181039633,,-0.07561576630982803,-0.06908595826539443,-0.09027421739015029,-0.08377111222657607,10,9732309,9424912,False
1709637594.2065165,1726,1709637594,207756890,,-0.2997360838766552,-0.2902479781027294,-0.29725748432831534,-0.28770274056153067,11,10030899,9896412,True
1709637594.2065165,1727,1709637594,215856002,,-0.08119952943238662,-0.07486951615724013,-0.09620416428956435,-0.08975446488770888,11,10203368,9896413,False
1709637594.2065165,1728,1709637594,215857123,,-0.30781167877869375,-0.2982302321310497,-0.3055729283209301,-0.2961381090994335,10,10501793,10367910,True
1709637594.2165985,1729,1709637594,219766983,,-0.08663642671021865,-0.08041322495850967,-0.10178792741212295,-0.09560477998170303,10,10674453,10367915,False
1709637594.236762,1730,1709637594,239896768,,-0.3157805813665844,-0.306319178473518,-0.31402152908997305,-0.30454677475647696,11,10972692,10839412,True
1709637594.236762,1731,1709637594,239897505,,-0.09187352921876357,-0.08582341935548232,-0.10717141892823623,-0.10113513734254287,11,11145542,10839413,False
1709637594.236762,1732,1709637594,243718151,,-0.3237628353949047,-0.3143413676138378,-0.3223236216421581,-0.3129021538610912,11,11443597,11310915,True
1709637594.2670147,1733,1709637594,272428195,,-0.09688413407716201,-0.09103381898316787,-0.11242187287721084,-0.10653198029908584,11,11616653,11310914,False
1709637594.2670147,1734,1709637594,272429193,,-0.33165174854950674,-0.32223028076843985,-0.3305590762014843,-0.3211242569799877,10,11914512,11782418,True
1709637594.2670147,1735,1709637594,272437302,,-0.1019343164196913,-0.09617793824586318,-0.11764562394532607,-0.1119288232556288,10,12087765,11782418,False
1709637594.2872446,1736,1709637594,296300507,,-0.33946079148010977,-0.3300259722586132,-0.3386345518942333,-0.329293073546455,10,12385427,12253919,True
1709637594.2872446,1737,1709637594,296301130,,-0.10674512650880263,-0.10113513734254287,-0.1226695802441542,-0.11700618531617568,10,12558892,12253918,False
1709637594.297356,1738,1709637594,303742180,,-0.3470831526632763,-0.33770173920349844,-0.34659010304169424,-0.3372220410223461,10,12856353,12725419,True
1709637594.3276184,1739,1709637594,332090657,,-0.11135614182862685,-0.10587919022950576,-0.12748039033326553,-0.1219233300915663,10,13030036,12725420,False
1709637594.3578937,1740,1709637594,366083551,,-0.36268788708405264,-0.3533064736242748,-0.3627545250769115,-0.3533996952887035,10,13798197,13668422,True
1709637594.3578937,1741,1709637594,366084247,,-0.12047088410767959,-0.11522043015870498,-0.13680875565919326,-0.13163793351563857,10,13972338,13668425,False
1709637594.3679714,1742,1709637594,368157711,,-0.3704302920217968,-0.361128748786018,-0.37077671421723135,-0.3614752901907421,10,14269103,14139928,True
1709637594.3881383,1743,1709637594,391804616,,-0.12476194169434951,-0.11975133683595107,-0.14124620225343154,-0.13622224595460342,10,14443507,14139929,False
1709637594.3881383,1744,1709637594,396858477,,-0.37830585373596914,-0.3689643753881908,-0.3788523091192699,-0.36964398754791983,10,14739999,14611431,True
1709637594.3881383,1745,1709637594,396863005,,-0.1289728906384413,-0.12410915162476943,-0.1456035402050917,-0.14072644975099013,10,14914687,14611430,False
1709637594.41842,1746,1709637594,423835204,,-0.38616818321900137,-0.3769066943045116,-0.38694113625244864,-0.3777329338903881,10,15210895,15082931,True
1709637594.41842,1747,1709637594,424064312,,-0.13333070542725967,-0.128652932905287,-0.1501210954419081,-0.1453770425549452,10,15385854,15082934,False
1709637594.41842,1748,1709637594,424065135,,-0.39365738762573965,-0.38447576893524893,-0.39481681717591055,-0.38555520905213125,11,15681806,15554433,True
1709637594.4487102,1749,1709637594,452101159,,-0.1371816423169081,-0.1325711038342421,-0.1540259149304335,-0.149587991499037,11,15857056,15554433,False
1709637594.4487102,1750,1709637594,452101710,,-0.4012132300253368,-0.3920583142157055,-0.4026524437780834,-0.39355081452088125,11,16152716,16025935,True
1709637594.4487102,1751,1709637594,452102419,,-0.1407665040722792,-0.1364620950451796,-0.15787685182008193,-0.15353238847169326,11,16328269,16025935,False
1709637594.4790282,1752,1709637594,484205408,,-0.4089289320822216,-0.3999206436987377,-0.4107412709112621,-0.40170627964691885,10,16623615,16497434,True
1709637594.4790282,1753,1709637594,484206407,,-0.144644143842787,-0.1404465463391249,-0.16184795167359756,-0.1576904084912245,10,22261,16497437,False
1709637594.4790282,1754,1709637594,484207109,,-0.41664463413910635,-0.4076229943151928,-0.4187502278204418,-0.4097817553396679,10,317302,191721,True
1709637594.4891546,1755,1709637594,491792121,,-0.14837539460572646,-0.1443241861096327,-0.16565931107911513,-0.16163480546388076,10,493479,191722,False
1709637594.509259,1756,1709637594,513568381,,-0.42397397888855703,-0.41504556072907217,-0.42641264332489737,-0.41745752228455313,11,788224,663224,True
1709637594.509259,1757,1709637594,513569107,,-0.151693704389662,-0.14789569642457412,-0.1692570474377577,-0.16535270478639053,11,964714,663225,False
1709637594.5395648,1758,1709637594,543977743,,-0.43132990730957754,-0.4223747862692333,-0.43403500450806387,-0.4251732243414379,10,1259158,1134727,True
1709637594.5395648,1759,1709637594,543981727,,-0.15487849976930068,-0.15134704377564834,-0.17249524857911513,-0.16883075501832412,10,1435974,1134730,False
1709637594.5395648,1760,1709637594,543985738,,-0.4386058462973095,-0.4298240555639721,-0.44169742001251944,-0.43286234272675284,10,1730093,1606230,True
1709637594.5395648,1761,1709637594,547709927,,-0.15794360902223037,-0.15449226167115615,-0.175680520795912,-0.17226875092896865,10,1907240,1606234,False
1709637594.5698428,1762,1709637594,571785250,,-0.44597512615875967,-0.4371266974325634,-0.4494264735098339,-0.44068473709778555,10,2201018,2077733,True
1709637594.5698428,1763,1709637594,571785997,,-0.16087520387086318,-0.15765035416993545,-0.1786388185254042,-0.17541396882447646,10,2378516,2077735,False
1709637594.5698428,1764,1709637594,576501685,,-0.45315772427277334,-0.44442922009186514,-0.45692902935700186,-0.44822722805695303,11,2671956,2549236,True
1709637594.6001112,1765,1709637594,604460459,,-0.16352689530763076,-0.16060865189942763,-0.18154371049317763,-0.17846524979981826,11,2849807,2549237,False
1709637594.6001112,1766,1709637594,604464290,,-0.46024721993164786,-0.45158535374359854,-0.4643248928900219,-0.45572966469483145,10,3142908,3020742,True
1709637594.6001112,1767,1709637594,604511245,,-0.16605890061768935,-0.1632603433361952,-0.18418252732667373,-0.18131721284303115,10,3321112,3020742,False
1709637594.6303663,1768,1709637594,635960047,,-0.46717661751465567,-0.4586613787527538,-0.4716141833181835,-0.46309894455628164,10,3613865,3492248,True
1709637594.6303663,1769,1709637594,635960697,,-0.16837775971803115,-0.16576564576539443,-0.18660772111329482,-0.18396890427979873,10,3792438,3492250,False
1709637594.6303663,1770,1709637594,635969128,,-0.47393292320923575,-0.4654576195593334,-0.47865027321533926,-0.4702416075582958,11,4084841,3963751,True
1709637594.6607006,1771,1709637594,666377742,,-0.17040336396607803,-0.16793811585816787,-0.188619973920912,-0.18614137437257217,11,4263791,3963754,False
1709637594.6607006,1772,1709637594,666378442,,-0.4806892289038158,-0.47228056324677237,-0.485686363112495,-0.47731775177674063,11,4555816,4435256,True
1709637594.6607006,1773,1709637594,666379359,,-0.1723355081311171,-0.17005670335206435,-0.19060552384766982,-0.18836677338990615,11,4735146,4435258,False
1709637594.6909542,1774,1709637594,695997361,,-0.48761862648682364,-0.47927659882263907,-0.49282914532379873,-0.48455375565247305,10,5026782,4906757,True
1709637594.6909542,1775,1709637594,696004229,,-0.17424094941529678,-0.17214906480225967,-0.19255101945313857,-0.190432193540663,10,5206506,4906762,False
1709637594.6909542,1776,1709637594,696004948,,-0.4944148672934032,-0.4862328184957958,-0.49994522465424307,-0.4916964186544872,11,5497758,5378262,True
1709637594.7212498,1777,1709637594,724041021,,-0.17592036988648818,-0.17405450608643935,-0.19436323907288955,-0.1923111703625624,11,5677872,5378263,False
1709637594.7212498,1778,1709637594,724041507,,-0.5013844384069897,-0.4932288540716625,-0.507034601103828,-0.4988924874182201,10,5968727,5849763,True
1709637594.7212498,1779,1709637594,724042164,,-0.17770612504395888,-0.17585361268433974,-0.1960958268872206,-0.1942168500653212,10,6149243,5849764,False
1709637594.751495,1780,1709637594,755968457,,-0.5081140412207104,-0.5000384463186718,-0.5139240635748363,-0.5059018744345165,11,6439703,6321260,True
1709637594.751495,1781,1709637594,755969298,,-0.17911851670655654,-0.17745292451295303,-0.19749486710938857,-0.19586909081849502,11,6620632,6321263,False
1709637594.751495,1782,1709637594,755970264,,-0.5147503031607128,-0.5067414654608227,-0.5208269966955639,-0.5128713263388134,11,6910690,6792761,True
1709637594.7717013,1783,1709637594,779897096,,-0.18059766557130263,-0.17907846238526748,-0.19906747605714248,-0.19749486710938857,11,7092021,6792764,False
1709637594.7817883,1784,1709637594,784252410,,-0.5213866843100048,-0.5135243548269726,-0.5276232375021435,-0.5197741402502514,10,7381681,7264265,True
1709637594.7817883,1785,1709637594,784255998,,-0.18181026246461318,-0.18049085404786513,-0.20033347871217178,-0.19900071885499404,10,7563430,7264266,False
1709637594.8120477,1786,1709637594,815867173,,-0.5278763188238598,-0.5200273407812572,-0.5343528403158642,-0.5265970839376903,10,7852683,7735771,True
1709637594.8120477,1787,1709637594,815867826,,-0.18291652467164443,-0.18171680238160537,-0.20143950250062392,-0.20022666718873428,10,8034851,7735771,False
1709637594.8120477,1788,1709637594,820853237,,-0.5344193590994335,-0.5266237868185497,-0.5411223782415844,-0.5333400381918407,11,8323682,8207272,True
1709637594.8322282,1789,1709637594,838415559,,-0.5408424748297191,-0.533206762206123,-0.5477454079504467,-0.5400829924459911,10,8794691,8678776,True
1709637594.8322282,1790,1709637594,839689593,,-0.1851552751294081,-0.1843155648938124,-0.20365155007752822,-0.20278537537965224,10,8977694,8678779,False
1709637594.8725626,1791,1709637594,875853780,,-0.5471989525671459,-0.5396698130484081,-0.5542351616735912,-0.5466926707144237,11,9265703,9150278,True
1709637594.8725626,1792,1709637594,882190029,,-0.18586147096070693,-0.18520820405396865,-0.20433104302796767,-0.20369160439881728,11,9449142,9150278,False
1709637594.8725626,1793,1709637594,882190572,,-0.5534755600805736,-0.5459730042334057,-0.5607247961874462,-0.5532889975424267,11,9736717,9621783,True
1709637594.8725626,1794,1709637594,882190995,,-0.18650090958985732,-0.1860078599682753,-0.20499742295655654,-0.20449102189454482,11,9920593,9621781,False
1709637594.912893,1795,1709637594,916084580,,-0.5596854103918529,-0.5523161305304027,-0.5672412527914501,-0.5597787512655712,11,10207735,10093283,True
1709637594.912893,1796,1709637594,916085184,,-0.1870473649731581,-0.18671405579957412,-0.20551717545899795,-0.20518410470399306,11,10392059,10093283,False
1709637594.912893,1797,1709637594,916301585,,-0.5659618986959911,-0.5586726082678295,-0.5736510170813061,-0.5663350237722851,11,10678755,10564786,True
1709637594.9330544,1798,1709637594,937430092,,-0.187460305952162,-0.18731391694459365,-0.20591700341615127,-0.2057703759900038,11,10863527,10564786,False
1709637594.9330544,1799,1709637594,937430567,,-0.5720118893499828,-0.5648292912359691,-0.5798875702734447,-0.5727182043905712,10,11149787,11036289,True
1709637594.9330544,1800,1709637594,937431011,,-0.18774020936402724,-0.18776691224488662,-0.20623672273072646,-0.20625007417115615,10,11335014,11036291,False
1709637594.9633408,1801,1709637594,963818671,,-0.5780352963324047,-0.57093256844239,-0.5861640585775829,-0.5790613306875683,10,11620824,11507793,True
1709637594.9633408,1802,1709637594,963819337,,-0.18784702088746474,-0.1881002214184706,-0.20632994439515517,-0.20654332902345107,10,11806487,11507792,False
1709637594.9633408,1803,1709637594,967701824,,-0.5839785946722484,-0.5769558562155224,-0.5923473252172924,-0.5853778733129955,11,12091863,11979293,True
1709637594.9834704,1804,1709637594,991801072,,-0.18780696656617568,-0.18818033006104873,-0.20615685250672744,-0.20656979348573135,11,12277980,11979291,False
1709637594.9834704,1805,1709637594,991801602,,-0.5896688116903759,-0.5828326357717968,-0.5982241047735668,-0.5913478745336986,11,12562917,12450793,True
1709637594.9935524,1806,1709637594,995708771,,-0.18760717179688857,-0.1881932046643202,-0.20593035485658095,-0.20654332902345107,11,12749484,12450792,False
1709637595.0239038,1807,1709637595,23971851,,-0.5953456772680736,-0.5885227335806347,-0.604127468001411,-0.5973978651876903,11,13033978,12922293,True
1709637595.0239038,1808,1709637595,23972674,,-0.18708741929444717,-0.1879004266491835,-0.20542395379456924,-0.2062100198498671,11,13221012,12922292,False
1709637595.0239038,1809,1709637595,28790570,,-0.6009425534124828,-0.5942263020391918,-0.6099908961172558,-0.603327931296394,11,13505040,13393791,True
1709637595.044105,1810,1709637595,51805246,,-0.1864079263440077,-0.1873673227063124,-0.204730870985121,-0.2056771543255751,11,13692554,13393795,False
1709637595.0541878,1811,1709637595,55819662,,-0.6063129319067455,-0.5997964753027416,-0.615587772261665,-0.6090047968740917,10,13976117,13865292,True
1709637595.0541878,1812,1709637595,55820523,,-0.18542182710084365,-0.18659436967286513,-0.20371806886109756,-0.20486414697083877,10,14164112,13865295,False
1709637595.0844848,1813,1709637595,89016971,,-0.6118431700582958,-0.6053268326635814,-0.6212113512869335,-0.6148015869970775,10,14447201,14336799,True
1709637595.0844848,1814,1709637595,89024319,,-0.18464887406739638,-0.18603456284913467,-0.20289194848451064,-0.20425117280396865,10,14635667,14336801,False
1709637595.0844848,1815,1709637595,89025025,,-0.6172402514334179,-0.6108704222555614,-0.6269281519766308,-0.6205850256796337,10,14918277,14808302,True
1709637595.114733,1816,1709637595,118135205,,-0.18352926041993545,-0.18512857224854873,-0.20173251893433974,-0.2032383706799452,10,15107246,14808303,False
1709637595.114733,1817,1709637595,118139325,,-0.6224905861731029,-0.6162408007498241,-0.6324184550161815,-0.6261419667120434,10,15389376,15279809,True
1709637595.114733,1818,1709637595,118143375,,-0.1823166635266249,-0.18416917588624404,-0.2004133489361708,-0.20213234689149306,10,15578834,15279809,False
1709637595.1450706,1819,1709637595,147960638,,-0.627780975234077,-0.6216377629156566,-0.6378154171820141,-0.6317388428564525,10,15860466,15751312,True
1709637595.1450706,1820,1709637595,147961596,,-0.18093097474488662,-0.1828364160290663,-0.1989475515118544,-0.2008265283337538,10,16050431,15751312,False
1709637595.1450706,1821,1709637595,147962229,,-0.6328582180853344,-0.6268082274313427,-0.6431592120047069,-0.6371625079031444,11,16331575,16222818,True
1709637595.1753755,1822,1709637595,176803290,,-0.17943847443971084,-0.18165052201661513,-0.19730842378053115,-0.1994539525738661,11,16522040,16222817,False
1709637595.1753755,1823,1709637595,176803874,,-0.6377888335104442,-0.6318587674017406,-0.6482763899679638,-0.6425061835165478,10,25474,16694321,True
1709637595.1753755,1824,1709637595,179888784,,-0.17774570252808974,-0.18002450730714248,-0.19552266862306045,-0.1978946950665419,10,216443,16694318,False
1709637595.205771,1825,1709637595,212816915,,-0.6425861729498363,-0.6368426693792797,-0.6533401621695019,-0.6475834263678051,10,496599,388602,True
1709637595.205771,1826,1709637595,212817750,,-0.1757868554821913,-0.17834556367310928,-0.19348371293458388,-0.19612229134950088,10,688079,388604,False
1709637595.2158525,1827,1709637595,216654534,,-0.647356809508369,-0.6417998684759594,-0.6584040535803295,-0.6528071774359203,11,967721,860105,True
1709637595.2158525,1828,1709637595,216655152,,-0.17356145646485732,-0.17629325654420303,-0.1911517408123915,-0.19391024377259658,11,1159741,860104,False
1709637595.2361112,1829,1709637595,235849359,,-0.6519276512976147,-0.6464506996984936,-0.6631481064672924,-0.6578176630850292,11,1438866,1331608,True
1709637595.2361112,1830,1709637595,235850096,,-0.1712826516858046,-0.1743077066174452,-0.18881976869019912,-0.19180476930055068,11,1631409,1331611,False
1709637595.2663608,1831,1709637595,271741256,,-0.6607627285833813,-0.6556189669485546,-0.6724496497030712,-0.6673324717398144,11,2381174,2274613,True
1709637595.2663608,1832,1709637595,271741875,,-0.1663121011486952,-0.16965711381349013,-0.18359601762208388,-0.1869539048901503,11,2574773,2274612,False
1709637595.2967248,1833,1709637595,300117547,,-0.6650270832891918,-0.6599765433187939,-0.6769271506185985,-0.6719298972006298,10,2852344,2746114,True
1709637595.2967248,1834,1709637595,300118528,,-0.1634739663830702,-0.16708505418214248,-0.18059766557130263,-0.1842221048108046,10,3046479,2746114,False
1709637595.2967248,1835,1709637595,306185758,,-0.6692780865545727,-0.6643740548010326,-0.6813513649816967,-0.6764341009970165,11,3323518,3217620,True
1709637595.3270214,1836,1709637595,327799709,,-0.16060865189942763,-0.16439330842408584,-0.17749250199708388,-0.18134391572389053,11,3518197,3217617,False
