2.666854363052402643e+00,2.991066485062968017e+00,-1.358432393023858639e-02,2.104721755330601685e+00,-5.044908898744982563e-05,-3.155115805872032997e-02,7.200900461172367040e-01,2.936391553707164842e-02,1.684747623503724645e+00,-6.072324440255983946e-01,3.469814018534718159e-01,2.457876944209094638e+00
2.755146008682358261e+00,2.990713455272048016e+00,-3.182912874117377420e-03,2.164593263468411966e+00,2.483627594796816439e-05,-3.188267907550378089e-02,7.148129835886110062e-01,3.718344655598995047e-02,1.757436236708112443e+00,-1.404669237963739881e-01,2.448944307430700462e-02,2.158713138025198486e+00
2.812666360001081944e+00,2.992756159246983128e+00,6.378056935012911717e-03,2.201624094796025055e+00,6.869128264424023049e-05,-3.209102734826723563e-02,6.945721045319055431e-01,4.874937762397173191e-02,1.839364648889433962e+00,-6.999999999986175059e-01,-7.339819341171903433e-02,3.100835772219964870e+00
2.942771154359674846e+00,2.998745638412987358e+00,4.262277084965940266e-02,2.280474954320012682e+00,1.671134658414797681e-04,-3.247695543131428469e-02,6.898899205610008467e-01,4.956568422996762008e-02,1.911321033919228141e+00,-6.999999051302030484e-01,-5.159395311285287500e-01,3.200131613761436622e+00
3.043849109137020559e+00,3.006742996959566039e+00,8.049345483352818298e-02,2.337537813505842887e+00,2.439487420296302755e-04,-3.273164606236868279e-02,6.665568205610467034e-01,4.711910224897478128e-02,2.014681192714636193e+00,-6.999999710159788835e-01,-6.489939082098690193e-01,2.792613315902472859e+00
3.122547957719377543e+00,3.015366562231256875e+00,1.064887063268523115e-01,2.379788974276039859e+00,2.951402036485506562e-04,-3.302204639562390798e-02,6.432237237233419114e-01,2.992128985786749948e-02,2.121351179796145736e+00,-5.467498617295920571e-01,-6.998093878775680787e-01,2.271500842877104631e+00
3.184090889418766501e+00,3.023657519141031091e+00,1.270310426394823111e-01,2.411590101810114462e+00,3.366539384051214214e-04,-3.323236437295112866e-02,6.198906246894660965e-01,8.288375915507947833e-03,2.214437359455121879e+00,-6.999999999731711942e-01,-1.002109215608508297e+00,2.642752201876394036e+00
3.284388105621949716e+00,3.038900406389228870e+00,1.446985574609178926e-01,2.461341326642721761e+00,4.034811846122447298e-04,-3.372101141808053065e-02,6.016658115484334601e-01,-1.503837041061503385e-02,2.290153297050745884e+00,-6.999999995422189203e-01,-9.846906626894930126e-01,2.675849377115303351e+00
3.369827758281832786e+00,3.050471970475510108e+00,1.348555710512638617e-01,2.501451741599804990e+00,4.608044604368444013e-04,-3.424697049498217488e-02,5.783327115493277493e-01,-4.844167689449344061e-02,2.378244156195891357e+00,-6.999999998473500629e-01,-1.087583622123411420e+00,2.594527860443056166e+00
3.451946661728852117e+00,3.062547131942956913e+00,1.051632842763478848e-01,2.538531279979929334e+00,5.097600453392083517e-04,-3.483228614722978095e-02,5.549996115645869921e-01,-8.126437075392231590e-02,2.467438243483274452e+00,-6.999999956736313589e-01,-1.382035504430601414e+00,2.505224641244534478e+00
3.532845950502917276e+00,3.067862584747444998e+00,8.544324156721976038e-02,2.573312090637111638e+00,5.809963951184531116e-04,-3.505358837619407253e-02,5.316665115696754818e-01,-1.175167956301619854e-01,2.553921640655423708e+00,-6.999999999999045874e-01,-1.324414216202737693e+00,2.473232649500581193e+00
3.613175961010282045e+00,3.071723116968811951e+00,2.001298315451996435e-02,2.606640146537130498e+00,6.138248035058672123e-04,-3.578081809514153944e-02,5.083334117138863517e-01,-1.635841850993472735e-01,2.637428293622027464e+00,-6.999999973987869328e-01,-1.737833001546239320e+00,2.481151192508681991e+00
3.695563640004014161e+00,3.070189838579401975e+00,-2.682896197302917993e-02,2.639319784444690953e+00,6.990400161887496159e-04,-3.592909754673351969e-02,4.850003117138896869e-01,-2.077308841680330920e-01,2.719868557527831410e+00,-6.999999999999891864e-01,-8.542810751822353943e-01,2.577534298792726997e+00
3.784604649962348244e+00,3.060486864129438267e+00,-1.445476478949249965e-01,2.673798436224042341e+00,7.542427823132533691e-04,-3.669726752103844719e-02,4.616672118005959446e-01,-2.656580716085739091e-01,2.802572770227723442e+00,-5.663540898137278123e-01,1.304045194061317359e-01,2.354628315555428397e+00
3.857612773902772130e+00,3.039948737673231705e+00,-3.023065849068269362e-01,2.702157175239301434e+00,7.656657392809926603e-04,-3.785666097120057166e-02,4.383341118005963932e-01,-2.941338226876233919e-01,2.888489721009380506e+00,-4.404868190352616564e-01,1.823653722260938637e-02,2.202370100047342572e+00
3.927585045561814425e+00,3.009080836253096081e+00,-3.899826147062954163e-01,2.729575906172882593e+00,8.851043866571017913e-04,-3.753342232792028499e-02,4.194558309248354044e-01,-2.897870488422589763e-01,2.966976546651790336e+00,-5.994247515332679077e-02,1.118726019876429278e+00,2.260564776681930788e+00
