7.666214553401085041e-02,-1.165810405260978878e-02,7.509452872117057254e-01
7.665914988246180783e-02,-1.165852300434457381e-02,7.509463929333601850e-01
7.666190875021694495e-02,-1.165886788641390046e-02,7.509473365199245132e-01
7.665914268005868948e-02,-1.165925380692562491e-02,7.509483549850546336e-01
7.665917976188652005e-02,-1.165957721899603741e-02,7.509492235143083727e-01
7.666160337602789809e-02,-1.165988336257891937e-02,7.509500609115536962e-01
7.665917196041016624e-02,-1.166022544104365448e-02,7.509509637626220480e-01
7.665917272900069079e-02,-1.166051253914250109e-02,7.509517345301053304e-01
7.666133124087348705e-02,-1.166078373554928216e-02,7.509524763784267698e-01
7.665918259708837112e-02,-1.166108695246309383e-02,7.509532766699309470e-01
7.665917994858073570e-02,-1.166134155542840334e-02,7.509539601498207428e-01
7.666109691377531732e-02,-1.166158199230013515e-02,7.509546178527176652e-01
7.665918422059014858e-02,-1.166185089261298144e-02,7.509553274985035776e-01
7.665918859330744795e-02,-1.166207653996967006e-02,7.509559332688243716e-01
7.666088720080077579e-02,-1.166228974903484907e-02,7.509565164638700718e-01
7.665919086284844752e-02,-1.166252817687362352e-02,7.509571456673895806e-01
7.665919097891382705e-02,-1.166272825486628847e-02,7.509576827536753596e-01
7.666070304112793110e-02,-1.166291722505006373e-02,7.509581996742724641e-01
7.665919307631030577e-02,-1.166312867553052392e-02,7.509587576334765258e-01
7.665919869172466150e-02,-1.166330600610306426e-02,7.509592336789526756e-01
7.666053649898119104e-02,-1.166347359233380759e-02,7.509596920724630476e-01
7.665920059863351455e-02,-1.166366105316377771e-02,7.509601867343361770e-01
7.665918982151342931e-02,-1.166381834918648469e-02,7.509606088858680195e-01
7.666039852549966227e-02,-1.166396667802983671e-02,7.509610147530911828e-01
7.665920584730923082e-02,-1.166413304716269056e-02,7.509614537039143167e-01
7.665920649501023476e-02,-1.166427249904701535e-02,7.509618280223002706e-01
7.666025713783408690e-02,-1.166440422602749681e-02,7.509621883095251027e-01
7.665920811046911254e-02,-1.166455155694112733e-02,7.509625770674440703e-01
